filename,image_id,face_index,eyeglasses_proba,detector_conf,is_target,sunglasses_prediction,face_size,face_bbox,image_url,source_file
target_317_clf0.95_det0.87.jpg,317,0,0.9537083506584167,0.8686615228652954,True,False,"[130, 111]","[69, 59, 199, 170]",https://upload.wikimedia.org/wikipedia/commons/3/35/Wagner-Michel_Annett_20081109_berlin_frauen-bundesliga.jpg,train-00000-of-00330.parquet
target_990_clf0.95_det0.88.jpg,990,0,0.9535812139511108,0.8842771053314209,True,False,"[158, 118]","[88, 73, 246, 192]",https://upload.wikimedia.org/wikipedia/commons/2/28/%E7%94%BA%E7%94%B0%E5%BF%A0%E6%B2%BB%E7%94%BB%E5%83%8F%28%E7%AB%8B%E6%86%B2%E6%B0%91%E6%94%BF%E5%85%9A%E5%8F%B2%29.jpg,train-00001-of-00330.parquet
target_597_clf0.95_det0.89.jpg,597,0,0.9515894055366516,0.8939379453659058,True,False,"[178, 138]","[100, 90, 278, 229]",https://upload.wikimedia.org/wikipedia/commons/d/d7/Prof_Bahar.jpg,train-00000-of-00330.parquet
target_510_clf0.95_det0.86.jpg,510,0,0.9498024582862854,0.8576939702033997,True,False,"[118, 101]","[118, 83, 236, 184]",http://upload.wikimedia.org/wikipedia/commons/7/7e/Brno%2C_s%C3%A1l_B._Bakaly%2C_Daniel_Forr%C3%B3_%283%29.jpg,train-00000-of-00330.parquet
target_71_clf0.95_det0.90.jpg,71,0,0.94581538438797,0.9007875323295593,True,False,"[115, 104]","[138, 58, 253, 163]",https://upload.wikimedia.org/wikipedia/commons/3/3c/Margaret_Chan_-_World_Economic_Forum_Annual_Meeting_2011_crop.jpg,train-00000-of-00330.parquet
target_311_clf0.94_det0.87.jpg,311,0,0.9445855021476746,0.8653951287269592,True,False,"[138, 139]","[89, 108, 228, 248]",https://upload.wikimedia.org/wikipedia/commons/1/1e/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%88%D9%87%D8%A7%D8%A8_%D8%B4%D9%87%DB%8C%D8%AF%DB%8C_-_Abdolvahab_Shahidi.JPG,train-00000-of-00330.parquet
target_830_clf0.94_det0.89.jpg,830,0,0.9388711452484131,0.8863712549209595,True,False,"[144, 119]","[107, 85, 252, 205]",https://upload.wikimedia.org/wikipedia/commons/1/16/Simeon_Bankoff.JPG,train-00001-of-00330.parquet
target_307_clf0.93_det0.88.jpg,307,0,0.9341822266578674,0.8793641328811646,True,False,"[128, 109]","[111, 13, 239, 123]",https://upload.wikimedia.org/wikipedia/commons/5/57/EMMY.jpg,train-00000-of-00330.parquet
target_903_clf0.93_det0.91.jpg,903,0,0.9340717792510986,0.9147738814353943,True,False,"[168, 155]","[98, 84, 267, 240]",https://upload.wikimedia.org/wikipedia/commons/1/10/KAS-Krieger%2C_Rolf-Bild-6765-1.jpg,train-00001-of-00330.parquet
target_1072_clf0.93_det0.85.jpg,1072,0,0.932994544506073,0.8515833020210266,True,False,"[140, 115]","[56, 51, 196, 166]",https://upload.wikimedia.org/wikipedia/commons/1/17/Kjartan-Poskitt-headshot.jpg,train-00001-of-00330.parquet
target_149_clf0.93_det0.85.jpg,149,0,0.9326368570327759,0.8499934077262878,True,False,"[146, 106]","[127, 50, 274, 157]",https://upload.wikimedia.org/wikipedia/commons/3/39/Fred_Terry%2C_circa_1920.jpg,train-00000-of-00330.parquet
target_805_clf0.93_det0.79.jpg,805,0,0.9325123429298401,0.7898310422897339,True,False,"[130, 143]","[103, 139, 234, 282]",https://upload.wikimedia.org/wikipedia/commons/7/7c/Ucciani.Pierre_%28tabl%29_Corse%2C_Antoine_Bellacoscia%2C_bandit_d%27honneur_de_Bocognano%2C_%28huile_sur_toile%29_41x33%2C_Coll._Ucciani.jpeg,train-00001-of-00330.parquet
target_113_clf0.93_det0.75.jpg,113,0,0.9311497807502747,0.751146674156189,True,False,"[185, 169]","[106, 67, 292, 237]",https://upload.wikimedia.org/wikipedia/commons/c/c2/Yugoro_Chiba.jpg,train-00000-of-00330.parquet
target_1138_clf0.93_det0.87.jpg,1138,0,0.9307364821434021,0.8664599061012268,True,False,"[106, 111]","[112, 79, 219, 190]",http://upload.wikimedia.org/wikipedia/commons/5/5b/John_Ford_3_Allan_Warren.jpg,train-00001-of-00330.parquet
target_222_clf0.92_det0.85.jpg,222,0,0.9243768453598022,0.8537303805351257,True,False,"[176, 117]","[116, 54, 293, 171]",https://upload.wikimedia.org/wikipedia/commons/4/4f/KardinaalVanRossum_Begijnhof.jpg,train-00000-of-00330.parquet
target_356_clf0.91_det0.87.jpg,356,0,0.9130868315696716,0.8707310557365417,True,False,"[148, 106]","[116, 30, 265, 136]",https://upload.wikimedia.org/wikipedia/commons/7/7d/Samuel_Yin_1st_Tang_Prize.jpg,train-00000-of-00330.parquet
target_453_clf0.91_det0.85.jpg,453,0,0.9125676155090332,0.8534625172615051,True,False,"[178, 105]","[111, 27, 289, 132]",https://upload.wikimedia.org/wikipedia/commons/c/cd/Julius_Rupp.JPG,train-00000-of-00330.parquet
target_757_clf0.91_det0.78.jpg,757,0,0.9115393757820129,0.7847508192062378,True,False,"[105, 108]","[94, 48, 200, 157]",http://upload.wikimedia.org/wikipedia/commons/e/ef/Giedrys.Adam.jpg,train-00001-of-00330.parquet
target_685_clf0.91_det0.87.jpg,685,0,0.9065842032432556,0.8718788623809814,True,False,"[149, 127]","[98, 86, 248, 214]",https://upload.wikimedia.org/wikipedia/commons/0/0e/Johannes_Franz_Hartmann_Retrato.jpg,train-00001-of-00330.parquet
target_738_clf0.90_det0.91.jpg,738,0,0.903505802154541,0.9110304713249207,True,False,"[138, 106]","[114, 56, 253, 163]",https://upload.wikimedia.org/wikipedia/commons/6/62/Benedikt_XV._als_KardinalJS.jpg,train-00001-of-00330.parquet
target_627_clf0.90_det0.84.jpg,627,0,0.9003559350967407,0.8379528522491455,True,False,"[136, 119]","[82, 70, 219, 189]",https://upload.wikimedia.org/wikipedia/commons/0/08/Otto_Rieger.jpg,train-00000-of-00330.parquet
